GKZ	Gebiet	Wahlberechtigte	StimmenAbgegeben	StimmenGueltig	StimmenUngueltig	SPÖ	ÖVP	FPÖ	GRÜNE	NEOS	PILZ	GILT	FLÖ	KPÖ	WEIßE	SLP	EUAUS	M	CPÖ	NBZ	ODP
31954	Wolfsgraben	1316	1016	1008	8	187	344	247	52	74	83	11	1	8	1	0	0	0	0	0	0
31999	Wahlkarten - Sankt Pölten(Land)	0	10028	9945	83	2647	3429	1762	525	621	661	179	13	82	26	0	0	0	0	0	0
32000	Scheibbs	33146	28599	28213	386	5899	12078	6882	694	1205	852	370	26	123	84	0	0	0	0	0	0
32001	Gaming	2559	1869	1840	29	642	598	430	39	43	54	20	2	5	7	0	0	0	0	0	0
32002	Göstling an der Ybbs	1704	1328	1313	15	305	602	296	19	54	25	5	1	2	4	0	0	0	0	0	0
32003	Gresten	1599	1159	1145	14	303	441	268	19	45	37	19	0	7	6	0	0	0	0	0	0
32004	Gresten-Land	1221	977	960	17	118	551	217	9	22	21	18	2	1	1	0	0	0	0	0	0
32005	Lunz am See	1507	1124	1110	14	308	426	261	21	43	29	10	0	5	7	0	0	0	0	0	0
32006	Oberndorf an der Melk	2396	1934	1909	25	219	1030	501	30	49	42	19	2	13	4	0	0	0	0	0	0
32007	Puchenstuben	236	174	170	4	55	72	35	2	3	2	1	0	0	0	0	0	0	0	0	0
32008	Purgstall an der Erlauf	4294	3282	3240	42	574	1304	957	59	155	109	61	6	9	6	0	0	0	0	0	0
32009	Randegg	1531	1254	1229	25	116	725	278	30	46	14	9	1	5	5	0	0	0	0	0	0
32010	Reinsberg	815	679	671	8	75	371	155	16	33	9	4	0	4	4	0	0	0	0	0	0
32011	St. Anton an der Jeßnitz	976	785	764	21	111	361	232	5	18	23	10	1	1	2	0	0	0	0	0	0
32012	St. Georgen an der Leys	1098	860	848	12	79	437	279	8	17	14	8	2	2	2	0	0	0	0	0	0
32013	Scheibbs	3459	2518	2491	27	643	988	436	109	155	99	33	0	18	10	0	0	0	0	0	0
32014	Steinakirchen am Forst	1862	1478	1455	23	191	733	334	40	72	52	20	3	5	5	0	0	0	0	0	0
32015	Wang	1074	867	850	17	92	429	260	12	31	19	5	0	0	2	0	0	0	0	0	0
32016	Wieselburg	2936	2116	2091	25	712	564	540	53	98	74	31	2	11	6	0	0	0	0	0	0
32017	Wieselburg-Land	2645	2046	2017	29	415	755	598	43	98	63	26	3	12	4	0	0	0	0	0	0
32018	Wolfpassing	1234	1004	994	10	137	473	285	25	41	18	10	1	0	4	0	0	0	0	0	0
32099	Wahlkarten - Scheibbs	0	3145	3116	29	804	1218	520	155	182	148	61	0	23	5	0	0	0	0	0	0
32100	Tulln	77957	66067	65373	694	14446	23845	15421	2522	4161	3651	771	78	359	119	0	0	0	0	0	0
32101	Absdorf	1567	1224	1206	18	326	399	325	20	58	50	15	6	5	2	0	0	0	0	0	0
32104	Atzenbrugg	2297	1807	1767	40	313	775	516	28	57	51	19	2	3	3	0	0	0	0	0	0
32106	Fels am Wagram	1827	1365	1351	14	277	457	431	23	55	68	23	2	11	4	0	0	0	0	0	0
32107	Grafenwörth	2568	1979	1953	26	469	669	575	38	89	76	29	2	4	2	0	0	0	0	0	0
32109	Großriedenthal	766	631	624	7	120	290	146	16	21	18	7	3	3	0	0	0	0	0	0	0
32110	Großweikersdorf	2623	2055	2025	30	449	789	572	45	77	59	17	3	11	3	0	0	0	0	0	0
32112	Judenau-Baumgarten	1688	1337	1319	18	264	504	351	37	60	68	23	0	8	4	0	0	0	0	0	0
32114	Kirchberg am Wagram	2908	2334	2302	32	456	913	629	47	122	93	26	2	9	5	0	0	0	0	0	0
32115	Königsbrunn am Wagram	1035	847	836	11	192	307	239	11	36	36	9	0	5	1	0	0	0	0	0	0
32116	Königstetten	1797	1406	1387	19	331	512	337	42	67	66	24	2	5	1	0	0	0	0	0	0
32119	Langenrohr	1781	1404	1391	13	219	598	428	26	56	44	11	0	7	2	0	0	0	0	0	0
32120	Michelhausen	2355	1781	1762	19	281	815	446	45	92	60	15	1	4	3	0	0	0	0	0	0
32131	Sieghartskirchen	5753	4416	4351	65	904	1535	1315	96	220	183	66	9	18	5	0	0	0	0	0	0
32132	Sitzenberg-Reidling	1670	1309	1293	16	265	505	380	21	59	47	7	2	4	3	0	0	0	0	0	0
32134	Tulbing	2374	1840	1829	11	403	706	432	60	90	102	22	3	8	3	0	0	0	0	0	0
32135	Tulln an der Donau	11866	8635	8553	82	1942	3073	2052	314	505	454	131	7	53	22	0	0	0	0	0	0
32139	Würmla	1104	863	854	9	135	352	241	28	36	40	14	0	6	2	0	0	0	0	0	0
32140	Zeiselmauer-Wolfpassing	1776	1328	1321	7	348	362	343	58	78	90	20	5	14	3	0	0	0	0	0	0
32141	Zwentendorf an der Donau	2936	2231	2193	38	603	731	673	33	64	63	15	1	8	2	0	0	0	0	0	0
32142	St. Andrä-Wördern	6025	4404	4362	42	1127	1331	961	304	241	304	34	15	38	7	0	0	0	0	0	0
32143	Muckendorf-Wipfing	1225	950	938	12	236	277	294	23	36	56	13	0	1	2	0	0	0	0	0	0
32144	Klosterneuburg	20016	14657	14546	111	3141	5205	2483	787	1472	1177	159	8	90	24	0	0	0	0	0	0
32199	Wahlkarten - Tulln	0	7264	7210	54	1645	2740	1252	420	570	446	72	5	44	16	0	0	0	0	0	0
32200	Waidhofen an der Thaya	22156	18606	18290	316	3195	7987	5294	364	615	515	167	38	76	39	0	0	0	0	0	0
32202	Dietmanns	939	692	684	8	214	141	278	9	10	19	5	2	4	2	0	0	0	0	0	0
32203	Dobersberg	1359	1005	992	13	103	542	274	6	29	14	14	4	5	1	0	0	0	0	0	0
32206	Gastern	1062	802	785	17	143	341	242	11	20	14	5	1	5	3	0	0	0	0	0	0
32207	Groß-Siegharts	2360	1580	1548	32	380	475	563	21	40	43	11	5	5	5	0	0	0	0	0	0
32209	Karlstein an der Thaya	1211	928	917	11	137	403	319	8	20	15	8	3	3	1	0	0	0	0	0	0
32210	Kautzen	960	715	708	7	82	347	215	10	22	22	5	0	3	2	0	0	0	0	0	0
32212	Ludweis-Aigen	784	584	575	9	101	290	132	11	16	12	8	1	2	2	0	0	0	0	0	0
32214	Pfaffenschlag bei Waidhofen a.d.Thaya	770	591	581	10	65	256	192	9	25	17	12	2	1	2	0	0	0	0	0	0
32216	Raabs an der Thaya	2288	1663	1618	45	230	873	388	22	48	39	9	3	6	0	0	0	0	0	0	0
32217	Thaya	1172	851	838	13	100	395	279	19	28	14	2	1	0	0	0	0	0	0	0	0
32219	Vitis	2207	1663	1620	43	334	750	409	27	49	28	13	2	6	2	0	0	0	0	0	0
32220	Waidhofen an der Thaya	4687	3278	3242	36	561	1340	918	94	139	132	33	4	13	8	0	0	0	0	0	0
32221	Waidhofen an der Thaya-Land	1051	797	779	18	108	355	238	7	29	25	6	5	5	1	0	0	0	0	0	0
32222	Waldkirchen an der Thaya	472	375	367	8	48	201	94	5	4	7	4	0	2	2	0	0	0	0	0	0
32223	Windigsteig	834	643	627	16	121	296	159	16	18	10	3	3	1	0	0	0	0	0	0	0
32299	Wahlkarten - Waidhofen an der Thaya	0	2439	2409	30	468	982	594	89	118	104	29	2	15	8	0	0	0	0	0	0
32300	Wiener Neustadt(Land)	60187	50901	50273	628	12404	17003	15061	905	2059	1827	608	55	256	95	0	0	0	0	0	0
32301	Bad Fischau-Brunn	2654	2023	2005	18	509	677	499	45	141	90	29	1	14	0	0	0	0	0	0	0
32302	Bad Schönau	588	431	427	4	52	206	137	3	14	11	1	1	1	1	0	0	0	0	0	0
32304	Ebenfurth	2157	1498	1476	22	541	285	525	15	42	47	11	1	8	1	0	0	0	0	0	0
32305	Eggendorf	3650	2761	2724	37	765	648	1064	33	63	87	32	5	22	5	0	0	0	0	0	0
32306	Bad Erlach	2466	1907	1885	22	399	762	508	31	77	73	18	3	10	4	0	0	0	0	0	0
32307	Felixdorf	3189	2334	2305	29	824	510	694	37	98	91	29	4	12	6	0	0	0	0	0	0
32308	Gutenstein	1018	686	676	10	151	251	195	9	24	35	9	0	2	0	0	0	0	0	0	0
32309	Hochneukirchen-Gschaidt	1399	1173	1159	14	138	586	361	8	30	23	7	3	3	0	0	0	0	0	0	0
32310	Hochwolkersdorf	838	691	683	8	192	274	174	11	14	9	1	0	3	5	0	0	0	0	0	0
32311	Hohe Wand	1136	878	870	8	149	378	249	20	30	24	16	0	3	1	0	0	0	0	0	0
32312	Hollenthon	846	702	686	16	104	348	178	10	27	11	3	0	3	2	0	0	0	0	0	0
32313	Katzelsdorf	2619	2057	2040	17	492	700	527	61	130	90	23	1	11	5	0	0	0	0	0	0
32314	Kirchschlag in der Buckligen Welt	2359	1853	1825	28	213	998	458	17	60	44	29	2	3	1	0	0	0	0	0	0
32315	Krumbach	1887	1572	1551	21	231	713	450	15	72	41	23	0	4	2	0	0	0	0	0	0
32316	Lanzenkirchen	3075	2467	2434	33	660	683	809	41	103	74	43	3	11	7	0	0	0	0	0	0
32317	Lichtenegg	865	713	701	12	50	412	158	14	25	29	9	3	1	0	0	0	0	0	0	0
32318	Lichtenwörth	2143	1610	1596	14	481	444	518	27	48	53	19	2	2	2	0	0	0	0	0	0
32319	Markt Piesting	2197	1705	1684	21	346	612	451	49	98	93	15	4	13	3	0	0	0	0	0	0
32320	Matzendorf-Hölles	1639	1289	1275	14	278	484	403	7	42	42	11	0	5	3	0	0	0	0	0	0
32321	Miesenbach	571	443	440	3	80	193	123	7	16	10	8	0	2	1	0	0	0	0	0	0
32322	Muggendorf	432	350	347	3	64	147	100	5	13	9	6	0	3	0	0	0	0	0	0	0
32323	Pernitz	1923	1421	1403	18	377	368	422	38	56	78	48	2	12	2	0	0	0	0	0	0
32324	Rohr im Gebirge	374	294	290	4	44	144	76	5	8	8	3	0	1	1	0	0	0	0	0	0
32325	Bromberg	976	769	761	8	106	382	207	4	32	21	3	0	4	2	0	0	0	0	0	0
32326	Schwarzenbach	793	659	647	12	219	200	209	3	6	3	6	0	1	0	0	0	0	0	0	0
32327	Sollenau	3819	2745	2711	34	862	632	946	44	92	92	25	6	10	2	0	0	0	0	0	0
32330	Theresienfeld	2318	1717	1698	19	534	390	585	23	64	73	18	1	9	1	0	0	0	0	0	0
32331	Waidmannsfeld	1269	930	916	14	336	225	254	2	33	37	18	0	7	4	0	0	0	0	0	0
32332	Waldegg	1494	1111	1096	15	354	340	277	30	40	37	9	0	6	3	0	0	0	0	0	0
32333	Walpersbach	901	709	701	8	179	267	183	11	24	25	5	1	5	1	0	0	0	0	0	0
32334	Weikersdorf am Steinfelde	882	719	710	9	95	299	246	12	23	17	10	0	6	2	0	0	0	0	0	0
32335	Wiesmath	1272	1030	1014	16	174	450	316	12	31	17	9	0	3	2	0	0	0	0	0	0
32336	Winzendorf-Muthmannsdorf	1511	1131	1117	14	274	378	291	25	69	56	14	1	7	2	0	0	0	0	0	0
32337	Wöllersdorf-Steinabrückl	3318	2462	2430	32	559	622	969	41	84	107	23	1	15	9	0	0	0	0	0	0
32338	Zillingdorf	1609	1279	1259	20	376	326	406	21	58	42	16	2	9	3	0	0	0	0	0	0
32399	Wahlkarten - Wiener Neustadt(Land)	0	4782	4731	51	1196	1669	1093	169	272	228	59	8	25	12	0	0	0	0	0	0
32500	Zwettl	35771	30699	30200	499	4541	14992	7880	598	1066	656	276	48	92	51	0	0	0	0	0	0
32501	Allentsteig	1605	1161	1152	9	194	503	366	15	31	27	8	2	3	3	0	0	0	0	0	0
32502	Arbesbach	1376	1074	1050	24	94	578	290	12	37	13	15	2	5	4	0	0	0	0	0	0
32503	Bärnkopf	301	240	235	5	115	47	63	0	1	5	1	0	2	1	0	0	0	0	0	0
32504	Echsenbach	1041	815	794	21	107	437	196	11	20	11	10	0	1	1	0	0	0	0	0	0
32505	Göpfritz an der Wild	1536	1192	1174	18	219	485	408	19	15	24	3	0	1	0	0	0	0	0	0	0
32506	Grafenschlag	700	561	548	13	68	285	145	9	19	8	9	1	3	1	0	0	0	0	0	0
32508	Groß Gerungs	3754	2873	2818	55	373	1386	812	54	100	57	17	2	9	8	0	0	0	0	0	0
32509	Großgöttfritz	1149	954	943	11	125	450	312	6	29	14	6	0	0	1	0	0	0	0	0	0
32511	Gutenbrunn	436	328	324	4	90	120	94	6	6	6	1	1	0	0	0	0	0	0	0	0
32514	Kirchschlag	537	437	425	12	59	209	134	4	7	6	6	0	0	0	0	0	0	0	0	0
32515	Kottes-Purk	1237	934	919	15	137	474	220	12	33	26	14	0	0	3	0	0	0	0	0	0
32516	Langschlag	1482	1151	1118	33	186	516	336	10	38	15	11	1	3	2	0	0	0	0	0	0
32517	Martinsberg	917	709	698	11	119	333	208	10	13	8	1	3	2	1	0	0	0	0	0	0
32518	Ottenschlag	855	679	672	7	94	330	189	12	22	16	8	0	1	0	0	0	0	0	0	0
32519	Altmelon	723	597	591	6	96	258	204	1	14	6	2	10	0	0	0	0	0	0	0	0
32520	Pölla	789	606	597	9	82	292	183	9	10	9	7	1	2	2	0	0	0	0	0	0
32521	Rappottenstein	1443	1133	1107	26	145	580	275	27	41	20	9	6	3	1	0	0	0	0	0	0
32522	Sallingberg	1071	823	808	15	85	434	224	12	30	10	7	2	4	0	0	0	0	0	0	0
32523	Schönbach	679	565	553	12	65	326	136	5	13	5	2	1	0	0	0	0	0	0	0	0
32524	Schwarzenau	1249	964	947	17	252	360	254	13	24	31	8	1	4	0	0	0	0	0	0	0
32525	Schweiggers	1659	1259	1239	20	78	759	321	11	40	16	9	2	3	0	0	0	0	0	0	0
32528	Bad Traunstein	837	670	662	8	84	390	132	11	29	12	2	1	0	1	0	0	0	0	0	0
32529	Waldhausen	1040	805	791	14	143	401	189	11	24	12	6	0	4	1	0	0	0	0	0	0
32530	Zwettl-Niederösterreich	9355	6805	6695	110	961	3443	1557	160	300	170	70	5	15	14	0	0	0	0	0	0
32599	Wahlkarten - Zwettl	0	3364	3340	24	570	1596	632	158	170	129	44	7	27	7	0	0	0	0	0	0
40000	Oberösterreich	1103664	902801	892075	10726	246201	280595	239444	32792	42556	32772	9141	854	5426	2111	183	0	0	0	0	0
40099	Wahlkarten - Oberösterreich	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4A000	Linz und Umgebung	247049	193848	192132	1716	67233	46210	46052	8686	10399	8928	2130	151	1981	307	55	0	0	0	0	0
4A099	Wahlkarten Linz und Umgebung	0	1272	1265	7	334	321	179	119	153	118	15	3	14	9	0	0	0	0	0	0
4B000	Innviertel	167093	133837	132206	1631	27052	47826	42573	3880	5256	3583	1100	165	500	250	21	0	0	0	0	0
4B099	Wahlkarten - Innviertel	0	425	424	1	85	94	73	37	68	46	10	0	11	0	0	0	0	0	0	0
4C000	Hausruckviertel	272358	223714	221001	2713	56535	69393	64579	7752	10521	7946	2093	220	1073	856	33	0	0	0	0	0
4C099	Wahlkarten - Hausruckviertel	0	866	859	7	231	174	133	100	106	79	13	2	19	2	0	0	0	0	0	0
4D000	Traunviertel	197375	162625	160586	2039	48205	47753	42052	5409	7716	6138	1853	147	870	400	43	0	0	0	0	0
4D099	Wahlkarten - Traunviertel	0	717	704	13	181	164	103	84	73	68	9	0	19	3	0	0	0	0	0	0
4E000	Mühlviertel	219789	188777	186150	2627	47176	69413	44188	7065	8664	6177	1965	171	1002	298	31	0	0	0	0	0
4E099	Wahlkarten - Mühlviertel	0	750	743	7	191	176	100	75	75	96	16	1	11	1	1	0	0	0	0	0
40100	Linz(Stadt)	140037	105235	104326	909	38840	22811	23067	5574	5637	5438	1195	71	1506	149	38	0	0	0	0	0
40101	Linz	140037	85255	84465	790	31985	17705	20055	3943	4235	4228	954	51	1166	118	25	0	0	0	0	0
40199	Wahlkarten - Linz(Stadt	0	19980	19861	119	6855	5106	3012	1631	1402	1210	241	20	340	31	13	0	0	0	0	0
40200	Steyr(Stadt)	27423	21073	20878	195	8371	3919	5635	764	828	909	247	12	154	34	5	0	0	0	0	0
40201	Steyr	27423	18213	18030	183	7344	3163	5135	591	657	757	205	11	132	31	4	0	0	0	0	0
40299	Wahlkarten - Steyr(Stadt)	0	2860	2848	12	1027	756	500	173	171	152	42	1	22	3	1	0	0	0	0	0
40300	Wels(Stadt)	39623	29572	29279	293	9881	6500	8698	1125	1423	1147	242	24	197	36	6	0	0	0	0	0
40301	Wels	39623	25053	24794	259	8523	5249	7654	861	1148	937	201	21	165	30	5	0	0	0	0	0
40399	Wahlkarten - Wels(Stadt)	0	4519	4485	34	1358	1251	1044	264	275	210	41	3	32	6	1	0	0	0	0	0
40400	Braunau am Inn	75992	59011	58272	739	12742	20322	18513	1629	2317	1800	506	99	227	115	2	0	0	0	0	0
40401	Altheim	3753	2589	2553	36	661	715	921	54	108	73	10	1	4	6	0	0	0	0	0	0
40402	Aspach	1983	1295	1276	19	191	524	448	26	37	32	9	0	6	3	0	0	0	0	0	0
40403	Auerbach	434	332	328	4	38	139	123	7	9	5	5	0	2	0	0	0	0	0	0	0
40404	Braunau am Inn	11864	6927	6852	75	2184	1506	2229	234	287	282	63	15	41	10	1	0	0	0	0	0
40405	Burgkirchen	2069	1472	1446	26	252	613	438	42	45	37	11	1	4	3	0	0	0	0	0	0
40406	Eggelsberg	1804	1191	1173	18	171	427	423	56	53	25	9	3	3	3	0	0	0	0	0	0
40407	Feldkirchen bei Mattighofen	1582	1132	1116	16	165	429	441	19	34	17	5	3	3	0	0	0	0	0	0	0
40408	Franking	720	486	478	8	72	194	163	8	20	14	2	0	1	4	0	0	0	0	0	0
40409	Geretsberg	878	620	611	9	81	258	203	12	24	19	11	0	2	1	0	0	0	0	0	0
40410	Gilgenberg am Weilhart	1031	701	689	12	70	309	248	7	29	20	3	1	2	0	0	0	0	0	0	0
40411	Haigermoos	476	336	334	2	53	155	89	8	9	15	5	0	0	0	0	0	0	0	0	0
40412	Handenberg	1027	747	738	9	105	340	227	8	14	33	5	2	3	1	0	0	0	0	0	0
40413	Helpfau-Uttendorf	2381	1539	1518	21	282	553	544	25	56	29	16	1	10	1	1	0	0	0	0	0
40414	Hochburg-Ach	2207	1409	1397	12	261	648	323	44	62	31	15	3	6	4	0	0	0	0	0	0
40415	Höhnhart	1119	694	684	10	110	284	256	3	15	12	3	0	1	0	0	0	0	0	0	0
40416	Jeging	507	368	365	3	65	145	124	4	12	5	5	1	4	0	0	0	0	0	0	0
40417	Kirchberg bei Mattighofen	926	646	636	10	80	271	214	20	33	13	4	0	1	0	0	0	0	0	0	0
40418	Lengau	3592	2508	2460	48	659	725	794	55	89	92	28	6	5	7	0	0	0	0	0	0
40419	Lochen am See	2195	1577	1563	14	237	637	507	34	72	43	22	2	7	2	0	0	0	0	0	0
40420	Maria Schmolln	1184	774	756	18	118	347	214	12	34	22	4	0	3	2	0	0	0	0	0	0
40421	Mattighofen	3704	2308	2274	34	684	599	725	54	98	86	12	0	8	8	0	0	0	0	0	0
40422	Mauerkirchen	1671	978	965	13	255	253	364	20	37	20	12	2	2	0	0	0	0	0	0	0
40423	Mining	965	704	696	8	127	296	193	16	17	36	10	0	1	0	0	0	0	0	0	0
40424	Moosbach	769	550	545	5	82	169	241	18	20	11	2	2	0	0	0	0	0	0	0	0
40425	Moosdorf	1266	888	872	16	254	273	271	12	29	20	5	3	4	1	0	0	0	0	0	0
40426	Munderfing	2275	1550	1523	27	329	525	500	32	74	37	17	3	2	4	0	0	0	0	0	0
40427	Neukirchen an der Enknach	1728	1240	1220	20	235	457	413	23	51	33	3	2	2	1	0	0	0	0	0	0
40428	Ostermiething	2422	1498	1477	21	248	633	432	50	44	47	12	3	7	1	0	0	0	0	0	0
40429	Palting	767	547	536	11	75	232	176	10	15	18	9	1	0	0	0	0	0	0	0	0
40430	Perwang am Grabensee	760	572	570	2	88	234	188	15	23	15	5	1	0	1	0	0	0	0	0	0
40431	Pfaffstätt	768	542	533	9	116	181	167	14	30	17	4	0	4	0	0	0	0	0	0	0
40432	Pischelsdorf am Engelbach	1277	946	935	11	117	397	343	20	35	15	3	2	2	1	0	0	0	0	0	0
40433	Polling im Innkreis	777	560	556	4	104	185	230	5	13	6	9	1	0	3	0	0	0	0	0	0
40434	Roßbach	774	555	547	8	104	196	205	8	21	8	2	2	0	1	0	0	0	0	0	0
40435	Sankt Georgen am Fillmannsbach	330	253	249	4	17	89	127	3	7	3	2	0	1	0	0	0	0	0	0	0
40436	Sankt Johann am Walde	1656	1117	1099	18	287	340	377	18	43	16	8	1	6	3	0	0	0	0	0	0
40437	Sankt Pantaleon	2285	1495	1476	19	350	482	483	25	55	50	19	2	9	1	0	0	0	0	0	0
40438	Sankt Peter am Hart	1849	1199	1188	11	307	417	323	26	59	45	7	0	1	3	0	0	0	0	0	0
40439	Sankt Radegund	466	330	329	1	29	215	49	17	9	5	4	0	1	0	0	0	0	0	0	0
40440	Sankt Veit im Innkreis	321	242	241	1	50	91	87	4	5	3	1	0	0	0	0	0	0	0	0	0
40441	Schalchen	2864	1973	1953	20	486	598	662	46	63	63	14	8	8	5	0	0	0	0	0	0
40442	Schwand im Innkreis	759	542	539	3	77	228	186	14	15	14	4	1	0	0	0	0	0	0	0	0
40443	Tarsdorf	1634	1090	1083	7	147	528	316	28	28	23	5	0	6	2	0	0	0	0	0	0
40444	Treubach	570	387	384	3	32	172	154	3	11	6	2	0	3	1	0	0	0	0	0	0
40445	Überackern	452	295	291	4	54	137	85	2	7	3	0	1	2	0	0	0	0	0	0	0
40446	Weng im Innkreis	1151	790	777	13	142	293	286	17	20	10	4	3	0	2	0	0	0	0	0	0
40499	Wahlkarten - Braunau am Inn	0	8517	8441	76	2091	2883	2001	451	446	371	96	22	50	30	0	0	0	0	0	0
40500	Eferding	25789	21879	21609	270	5761	6744	6385	715	974	657	215	27	80	48	3	0	0	0	0	0
40501	Alkoven	4630	3479	3448	31	1178	834	1004	86	174	110	36	3	15	7	1	0	0	0	0	0
40502	Aschach an der Donau	1610	1132	1115	17	355	291	311	58	45	34	10	4	3	3	1	0	0	0	0	0
40503	Eferding	2898	1945	1920	25	586	574	527	80	72	52	16	2	9	2	0	0	0	0	0	0
40504	Fraham	1856	1349	1338	11	411	371	416	40	43	36	14	0	4	3	0	0	0	0	0	0
40505	Haibach ob der Donau	1095	823	811	12	193	300	230	23	37	18	7	0	1	2	0	0	0	0	0	0
40506	Hartkirchen	3391	2646	2611	35	615	872	862	60	113	61	14	0	9	5	0	0	0	0	0	0
40507	Hinzenbach	1599	1164	1150	14	300	380	364	20	34	38	7	2	4	1	0	0	0	0	0	0
40508	Prambachkirchen	2288	1721	1703	18	320	612	563	56	64	50	20	3	8	7	0	0	0	0	0	0
40509	Pupping	1473	1060	1046	14	271	336	335	33	26	24	14	2	4	1	0	0	0	0	0	0
40510	Sankt Marienkirchen an der Polsenz	1910	1396	1375	21	338	430	435	43	63	38	20	0	6	2	0	0	0	0	0	0
40511	Scharten	1754	1320	1306	14	349	361	415	42	71	48	10	3	2	5	0	0	0	0	0	0
40512	Stroheim	1285	978	961	17	136	422	306	18	44	24	11	0	0	0	0	0	0	0	0	0
40599	Wahlkarten - Eferding	0	2866	2825	41	709	961	617	156	188	124	36	8	15	10	1	0	0	0	0	0
40600	Freistadt	53370	45877	45157	720	11915	16691	11025	1620	1697	1336	473	69	254	69	8	0	0	0	0	0
40601	Freistadt	6115	4389	4313	76	1306	1312	1069	219	157	170	32	18	26	4	0	0	0	0	0	0
40602	Grünbach	1546	1139	1122	17	265	418	322	18	40	34	10	5	6	4	0	0	0	0	0	0
40603	Gutau	2221	1638	1624	14	493	623	340	56	41	37	18	2	11	3	0	0	0	0	0	0
40604	Hagenberg im Mühlkreis	2229	1584	1569	15	456	412	427	73	95	65	26	1	11	3	0	0	0	0	0	0
40605	Hirschbach im Mühlkreis	960	728	718	10	174	311	132	34	20	22	11	1	7	6	0	0	0	0	0	0
40606	Kaltenberg	510	418	414	4	33	263	99	2	10	3	2	0	2	0	0	0	0	0	0	0
40607	Kefermarkt	1680	1300	1274	26	350	475	315	31	59	24	10	0	8	1	1	0	0	0	0	0
40608	Königswiesen	2531	1924	1896	28	351	825	596	31	52	19	18	0	3	1	0	0	0	0	0	0
40609	Lasberg	2258	1679	1643	36	407	684	360	49	56	61	15	2	7	2	0	0	0	0	0	0
40610	Leopoldschlag	828	616	597	19	102	280	160	17	16	16	3	0	3	0	0	0	0	0	0	0
40611	Liebenau	1357	986	968	18	192	472	253	7	19	15	8	1	1	0	0	0	0	0	0	0
40612	Neumarkt im Mühlkreis	2610	1901	1869	32	496	666	423	93	78	61	36	0	12	4	0	0	0	0	0	0
40613	Pierbach	794	593	588	5	93	227	212	22	19	7	7	0	1	0	0	0	0	0	0	0
40614	Pregarten	4240	3184	3141	43	994	990	775	89	142	88	34	4	23	2	0	0	0	0	0	0
40615	Rainbach im Mühlkreis	2336	1656	1615	41	427	680	325	52	74	35	8	1	12	1	0	0	0	0	0	0
40616	Sandl	1159	894	878	16	254	286	226	34	29	27	9	2	9	2	0	0	0	0	0	0
40617	Sankt Leonhard bei Freistadt	1153	913	899	14	207	387	243	19	9	17	11	0	5	1	0	0	0	0	0	0
40618	Sankt Oswald bei Freistadt	2308	1727	1701	26	491	581	513	18	43	31	17	0	3	4	0	0	0	0	0	0
40619	Schönau im Mühlkreis	1561	1213	1192	21	232	539	337	21	34	15	8	0	4	2	0	0	0	0	0	0
40620	Tragwein	2472	1922	1900	22	588	699	406	48	77	43	19	6	12	2	0	0	0	0	0	0
40621	Unterweißenbach	1807	1345	1315	30	211	591	430	23	33	16	7	0	3	1	0	0	0	0	0	0
40622	Unterweitersdorf	1676	1303	1278	25	450	383	283	42	47	50	15	1	7	0	0	0	0	0	0	0
40623	Waldburg	1101	825	819	6	201	328	186	31	39	21	5	3	3	0	2	0	0	0	0	0
40624	Wartberg ob der Aist	3453	2496	2459	37	812	698	619	104	99	78	28	3	15	3	0	0	0	0	0	0
40625	Weitersfelden	833	645	637	8	139	303	135	16	22	14	6	0	1	1	0	0	0	0	0	0
40626	Windhaag bei Freistadt	1264	950	930	20	200	439	210	23	24	27	3	2	0	2	0	0	0	0	0	0
40627	Bad Zell	2368	1794	1755	39	343	711	458	79	67	56	26	3	10	2	0	0	0	0	0	0
40699	Wahlkarten - Freistadt	0	6115	6043	72	1648	2108	1171	369	296	284	81	14	49	18	5	0	0	0	0	0
40700	Gmunden	78562	64394	63533	861	19652	18479	16093	2147	3129	2648	728	68	353	209	27	0	0	0	0	0
40701	Altmünster	7843	5339	5264	75	1583	1639	1286	143	334	191	51	5	20	11	1	0	0	0	0	0
40702	Bad Goisern am Hallstättersee	6073	4059	3975	84	1484	811	1184	86	154	165	42	6	25	18	0	0	0	0	0	0
40703	Bad Ischl	10793	7143	7041	102	2220	1862	1840	263	349	324	96	11	47	28	1	0	0	0	0	0
40704	Ebensee	6326	4464	4397	67	1683	974	1175	97	132	250	44	3	30	8	1	0	0	0	0	0
40705	Gmunden	9821	6034	5989	45	1671	1883	1376	239	384	321	61	3	28	20	3	0	0	0	0	0
40706	Gosau	1454	990	974	16	395	270	234	11	22	31	7	0	3	1	0	0	0	0	0	0
40707	Grünau im Almtal	1631	1193	1167	26	318	350	355	32	52	38	14	1	6	1	0	0	0	0	0	0
40708	Gschwandt	2181	1620	1597	23	399	551	448	42	87	42	11	2	4	10	1	0	0	0	0	0
40709	Hallstatt	596	456	448	8	224	85	73	15	17	27	3	0	2	2	0	0	0	0	0	0
40710	Kirchham	1685	1180	1165	15	190	531	344	20	43	21	14	0	2	0	0	0	0	0	0	0
40711	Laakirchen	7128	4872	4806	66	1768	1153	1360	100	159	163	60	2	16	20	5	0	0	0	0	0
40712	Obertraun	561	425	418	7	192	96	82	6	8	25	0	0	9	0	0	0	0	0	0	0
