Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen
2022-07-21T09:30:00+02:00;5;Salzburg;10718677;3109060;7609617
2022-07-21T09:30:00+02:00;6;Steiermark;21320685;5952673;15368012
2022-07-21T09:30:00+02:00;7;Tirol;9665356;3920522;5744834
2022-07-21T09:30:00+02:00;8;Vorarlberg;7128622;1571313;5557309
2022-07-21T09:30:00+02:00;9;Wien;67083943;59459217;7624726
2022-07-21T09:30:00+02:00;10;Österreich;192634445;98151158;94483287
2022-07-22T09:30:00+02:00;1;Burgenland;5405836;1838237;3567599
2022-07-22T09:30:00+02:00;2;Kärnten;6671499;1559150;5112349
2022-07-22T09:30:00+02:00;3;Niederösterreich;39969762;14436018;25533744
2022-07-22T09:30:00+02:00;4;Oberösterreich;24724960;6355695;18369265
2022-07-22T09:30:00+02:00;5;Salzburg;10721235;3111335;7609900
2022-07-22T09:30:00+02:00;6;Steiermark;21327008;5957953;15369055
2022-07-22T09:30:00+02:00;7;Tirol;9668414;3923580;5744834
2022-07-22T09:30:00+02:00;8;Vorarlberg;7130332;1572549;5557783
2022-07-22T09:30:00+02:00;9;Wien;67134193;59509072;7625121
2022-07-22T09:30:00+02:00;10;Österreich;192753239;98263589;94489650
2022-07-23T09:30:00+02:00;1;Burgenland;5411364;1841466;3569898
2022-07-23T09:30:00+02:00;2;Kärnten;6672461;1560034;5112427
2022-07-23T09:30:00+02:00;3;Niederösterreich;39977620;14441935;25535685
2022-07-23T09:30:00+02:00;4;Oberösterreich;24729909;6359266;18370643
2022-07-23T09:30:00+02:00;5;Salzburg;10722975;3112858;7610117
2022-07-23T09:30:00+02:00;6;Steiermark;21333135;5963234;15369901
2022-07-23T09:30:00+02:00;7;Tirol;9671390;3926556;5744834
2022-07-23T09:30:00+02:00;8;Vorarlberg;7131971;1573593;5558378
2022-07-23T09:30:00+02:00;9;Wien;67182268;59556806;7625462
2022-07-23T09:30:00+02:00;10;Österreich;192833093;98335748;94497345
2022-07-24T09:30:00+02:00;1;Burgenland;5414438;1844499;3569939
2022-07-24T09:30:00+02:00;2;Kärnten;6673285;1560856;5112429
2022-07-24T09:30:00+02:00;3;Niederösterreich;39983787;14447938;25535849
2022-07-24T09:30:00+02:00;4;Oberösterreich;24733921;6362413;18371508
2022-07-24T09:30:00+02:00;5;Salzburg;10725083;3114800;7610283
2022-07-24T09:30:00+02:00;6;Steiermark;21339044;5968705;15370339
2022-07-24T09:30:00+02:00;7;Tirol;9674185;3929351;5744834
2022-07-24T09:30:00+02:00;8;Vorarlberg;7132855;1574217;5558638
2022-07-24T09:30:00+02:00;9;Wien;67218613;59592785;7625828
2022-07-24T09:30:00+02:00;10;Österreich;192895211;98395564;94499647
2022-07-25T09:30:00+02:00;1;Burgenland;5416819;1846840;3569979
2022-07-25T09:30:00+02:00;2;Kärnten;6674704;1562129;5112575
2022-07-25T09:30:00+02:00;3;Niederösterreich;39988578;14452486;25536092
2022-07-25T09:30:00+02:00;4;Oberösterreich;24737570;6364808;18372762
2022-07-25T09:30:00+02:00;5;Salzburg;10726469;3116010;7610459
2022-07-25T09:30:00+02:00;6;Steiermark;21342628;5971929;15370699
2022-07-25T09:30:00+02:00;7;Tirol;9675954;3931120;5744834
2022-07-25T09:30:00+02:00;8;Vorarlberg;7134043;1575108;5558935
2022-07-25T09:30:00+02:00;9;Wien;67250277;59624016;7626261
2022-07-25T09:30:00+02:00;10;Österreich;192947042;98444446;94502596
2022-07-26T09:30:00+02:00;1;Burgenland;5421107;1850490;3570617
2022-07-26T09:30:00+02:00;2;Kärnten;6677623;1564089;5113534
2022-07-26T09:30:00+02:00;3;Niederösterreich;39996701;14458989;25537712
2022-07-26T09:30:00+02:00;4;Oberösterreich;24738745;6365983;18372762
2022-07-26T09:30:00+02:00;5;Salzburg;10743852;3118314;7625538
2022-07-26T09:30:00+02:00;6;Steiermark;21347987;5975839;15372148
2022-07-26T09:30:00+02:00;7;Tirol;9679934;3935100;5744834
2022-07-26T09:30:00+02:00;8;Vorarlberg;7135553;1575919;5559634
2022-07-26T09:30:00+02:00;9;Wien;67308909;59682176;7626733
2022-07-26T09:30:00+02:00;10;Österreich;193050411;98526899;94523512
2022-07-27T09:30:00+02:00;1;Burgenland;5424891;1854078;3570813
2022-07-27T09:30:00+02:00;2;Kärnten;6680843;1565594;5115249
2022-07-27T09:30:00+02:00;3;Niederösterreich;40008148;14465589;25542559
2022-07-27T09:30:00+02:00;4;Oberösterreich;24752661;6371231;18381430
2022-07-27T09:30:00+02:00;5;Salzburg;10745908;3120113;7625795
2022-07-27T09:30:00+02:00;6;Steiermark;21367225;5982768;15384457
2022-07-27T09:30:00+02:00;7;Tirol;9682922;3938088;5744834
2022-07-27T09:30:00+02:00;8;Vorarlberg;7137075;1576924;5560151
2022-07-27T09:30:00+02:00;9;Wien;67363271;59736110;7627161
2022-07-27T09:30:00+02:00;10;Österreich;193162944;98610495;94552449
2022-07-28T09:30:00+02:00;1;Burgenland;5428578;1857643;3570935
2022-07-28T09:30:00+02:00;2;Kärnten;6682550;1567301;5115249
2022-07-28T09:30:00+02:00;3;Niederösterreich;40014472;14470606;25543866
2022-07-28T09:30:00+02:00;4;Oberösterreich;24767991;6373815;18394176
2022-07-28T09:30:00+02:00;5;Salzburg;10748133;3122090;7626043
2022-07-28T09:30:00+02:00;6;Steiermark;21369168;5984377;15384791
2022-07-28T09:30:00+02:00;7;Tirol;9685549;3940715;5744834
2022-07-28T09:30:00+02:00;8;Vorarlberg;7138130;1577530;5560600
2022-07-28T09:30:00+02:00;9;Wien;67410998;59783470;7627528
2022-07-28T09:30:00+02:00;10;Österreich;193245569;98677547;94568022
2022-07-29T09:30:00+02:00;1;Burgenland;5431870;1860587;3571283
2022-07-29T09:30:00+02:00;2;Kärnten;6687719;1568250;5119469
2022-07-29T09:30:00+02:00;3;Niederösterreich;40021893;14476721;25545172
2022-07-29T09:30:00+02:00;4;Oberösterreich;24772810;6376915;18395895
2022-07-29T09:30:00+02:00;5;Salzburg;10750134;3123840;7626294
2022-07-29T09:30:00+02:00;6;Steiermark;21380122;5993621;15386501
2022-07-29T09:30:00+02:00;7;Tirol;9687608;3942774;5744834
2022-07-29T09:30:00+02:00;8;Vorarlberg;7139587;1578190;5561397
2022-07-29T09:30:00+02:00;9;Wien;67455627;59827696;7627931
2022-07-29T09:30:00+02:00;10;Österreich;193327370;98748594;94578776
2022-07-30T09:30:00+02:00;1;Burgenland;5435536;1863595;3571941
2022-07-30T09:30:00+02:00;2;Kärnten;6688509;1569015;5119494
2022-07-30T09:30:00+02:00;3;Niederösterreich;40028986;14482561;25546425
2022-07-30T09:30:00+02:00;4;Oberösterreich;24776830;6379547;18397283
2022-07-30T09:30:00+02:00;5;Salzburg;10751721;3125180;7626541
2022-07-30T09:30:00+02:00;6;Steiermark;21384960;5997606;15387354
2022-07-30T09:30:00+02:00;7;Tirol;9689884;3945050;5744834
2022-07-30T09:30:00+02:00;8;Vorarlberg;7140525;1578753;5561772
2022-07-30T09:30:00+02:00;9;Wien;67497217;59868879;7628338
2022-07-30T09:30:00+02:00;10;Österreich;193394168;98810186;94583982
2022-07-31T09:30:00+02:00;1;Burgenland;5438338;1866231;3572107
2022-07-31T09:30:00+02:00;2;Kärnten;6689261;1569767;5119494
2022-07-31T09:30:00+02:00;3;Niederösterreich;40035500;14488914;25546586
2022-07-31T09:30:00+02:00;4;Oberösterreich;24779626;6381543;18398083
2022-07-31T09:30:00+02:00;5;Salzburg;10752939;3126250;7626689
2022-07-31T09:30:00+02:00;6;Steiermark;21385712;5998183;15387529
2022-07-31T09:30:00+02:00;7;Tirol;9691849;3947015;5744834
2022-07-31T09:30:00+02:00;8;Vorarlberg;7141254;1579293;5561961
2022-07-31T09:30:00+02:00;9;Wien;67529552;59900895;7628657
2022-07-31T09:30:00+02:00;10;Österreich;193444031;98858091;94585940
2022-08-01T09:30:00+02:00;1;Burgenland;5439904;1867748;3572156
2022-08-01T09:30:00+02:00;2;Kärnten;6689958;1570382;5119576
2022-08-01T09:30:00+02:00;3;Niederösterreich;40039754;14492950;25546804
2022-08-01T09:30:00+02:00;4;Oberösterreich;24782536;6383203;18399333
2022-08-01T09:30:00+02:00;5;Salzburg;10754300;3127451;7626849
2022-08-01T09:30:00+02:00;6;Steiermark;21393094;6004862;15388232
2022-08-01T09:30:00+02:00;7;Tirol;9693371;3948537;5744834
2022-08-01T09:30:00+02:00;8;Vorarlberg;7141820;1579666;5562154
2022-08-01T09:30:00+02:00;9;Wien;67560959;59931890;7629069
2022-08-01T09:30:00+02:00;10;Österreich;193495696;98906689;94589007
2022-08-02T09:30:00+02:00;1;Burgenland;5443162;1870612;3572550
2022-08-02T09:30:00+02:00;2;Kärnten;6693361;1572075;5121286
2022-08-02T09:30:00+02:00;3;Niederösterreich;40047037;14497517;25549520
2022-08-02T09:30:00+02:00;4;Oberösterreich;24791930;6385439;18406491
2022-08-02T09:30:00+02:00;5;Salzburg;10770057;3129192;7640865
2022-08-02T09:30:00+02:00;6;Steiermark;21397591;6008103;15389488
2022-08-02T09:30:00+02:00;7;Tirol;9696314;3951480;5744834
2022-08-02T09:30:00+02:00;8;Vorarlberg;7142846;1580129;5562717
2022-08-02T09:30:00+02:00;9;Wien;67615728;59986257;7629471
2022-08-02T09:30:00+02:00;10;Österreich;193598026;98980804;94617222
2022-08-03T09:30:00+02:00;1;Burgenland;5446623;1873686;3572937
2022-08-03T09:30:00+02:00;2;Kärnten;6695948;1573549;5122399
2022-08-03T09:30:00+02:00;3;Niederösterreich;40057375;14503045;25554330
2022-08-03T09:30:00+02:00;4;Oberösterreich;24796644;6388020;18408624
2022-08-03T09:30:00+02:00;5;Salzburg;10764312;3130560;7633752
2022-08-03T09:30:00+02:00;6;Steiermark;21405533;6014434;15391099
2022-08-03T09:30:00+02:00;7;Tirol;9698384;3953550;5744834
2022-08-03T09:30:00+02:00;8;Vorarlberg;7143899;1580629;5563270
2022-08-03T09:30:00+02:00;9;Wien;67662871;60033041;7629830
2022-08-03T09:30:00+02:00;10;Österreich;193671589;99050514;94621075
2022-08-04T09:30:00+02:00;1;Burgenland;5450697;1877494;3573203
2022-08-04T09:30:00+02:00;2;Kärnten;6700916;1575053;5125863
2022-08-04T09:30:00+02:00;3;Niederösterreich;40064733;14508514;25556219
2022-08-04T09:30:00+02:00;4;Oberösterreich;24809235;6390063;18419172
2022-08-04T09:30:00+02:00;5;Salzburg;10765890;3131891;7633999
2022-08-04T09:30:00+02:00;6;Steiermark;21423402;6018876;15404526
2022-08-04T09:30:00+02:00;7;Tirol;9700638;3955804;5744834
2022-08-04T09:30:00+02:00;8;Vorarlberg;7144801;1581142;5563659
2022-08-04T09:30:00+02:00;9;Wien;67705425;60075285;7630140
2022-08-04T09:30:00+02:00;10;Österreich;193765737;99114122;94651615
2022-08-05T09:30:00+02:00;1;Burgenland;5453483;1880234;3573249
2022-08-05T09:30:00+02:00;2;Kärnten;6701651;1575786;5125865
2022-08-05T09:30:00+02:00;3;Niederösterreich;40071127;14513034;25558093
2022-08-05T09:30:00+02:00;4;Oberösterreich;24813114;6392516;18420598
2022-08-05T09:30:00+02:00;5;Salzburg;10767164;3132937;7634227
2022-08-05T09:30:00+02:00;6;Steiermark;21428595;6023126;15405469
2022-08-05T09:30:00+02:00;7;Tirol;9702548;3957714;5744834
2022-08-05T09:30:00+02:00;8;Vorarlberg;7145558;1581544;5564014
2022-08-05T09:30:00+02:00;9;Wien;67747707;60117240;7630467
2022-08-05T09:30:00+02:00;10;Österreich;193830947;99174131;94656816
2022-08-06T09:30:00+02:00;1;Burgenland;5456625;1882845;3573780
2022-08-06T09:30:00+02:00;2;Kärnten;6702198;1576324;5125874
2022-08-06T09:30:00+02:00;3;Niederösterreich;40077996;14518071;25559925
2022-08-06T09:30:00+02:00;4;Oberösterreich;24816386;6394526;18421860
2022-08-06T09:30:00+02:00;5;Salzburg;10768420;3133974;7634446
2022-08-06T09:30:00+02:00;6;Steiermark;21433316;6026967;15406349
2022-08-06T09:30:00+02:00;7;Tirol;9704406;3959572;5744834
2022-08-06T09:30:00+02:00;8;Vorarlberg;7146215;1581901;5564314
2022-08-06T09:30:00+02:00;9;Wien;67786776;60155984;7630792
2022-08-06T09:30:00+02:00;10;Österreich;193892338;99230164;94662174
2022-08-07T09:30:00+02:00;1;Burgenland;5457842;1885026;3572816
2022-08-07T09:30:00+02:00;2;Kärnten;6702396;1576521;5125875
2022-08-07T09:30:00+02:00;3;Niederösterreich;40082345;14522262;25560083
2022-08-07T09:30:00+02:00;4;Oberösterreich;24818790;6396075;18422715
2022-08-07T09:30:00+02:00;5;Salzburg;10769423;3134815;7634608
2022-08-07T09:30:00+02:00;6;Steiermark;21437786;6031045;15406741
2022-08-07T09:30:00+02:00;7;Tirol;9706274;3961440;5744834
2022-08-07T09:30:00+02:00;8;Vorarlberg;7146873;1582352;5564521
2022-08-07T09:30:00+02:00;9;Wien;67813878;60182763;7631115
2022-08-07T09:30:00+02:00;10;Österreich;193935607;99272299;94663308
2022-08-08T09:30:00+02:00;1;Burgenland;5460710;1886869;3573841
2022-08-08T09:30:00+02:00;2;Kärnten;6703539;1577644;5125895
2022-08-08T09:30:00+02:00;3;Niederösterreich;40085903;14525597;25560306
2022-08-08T09:30:00+02:00;4;Oberösterreich;24821600;6397546;18424054
2022-08-08T09:30:00+02:00;5;Salzburg;10770393;3135612;7634781
2022-08-08T09:30:00+02:00;6;Steiermark;21440447;6033390;15407057
2022-08-08T09:30:00+02:00;7;Tirol;9707379;3962545;5744834
2022-08-08T09:30:00+02:00;8;Vorarlberg;7147432;1582708;5564724
2022-08-08T09:30:00+02:00;9;Wien;67813878;60182763;7631115
2022-08-08T09:30:00+02:00;10;Österreich;193951281;99284674;94666607
2022-08-09T09:30:00+02:00;1;Burgenland;5463047;1889042;3574005
2022-08-09T09:30:00+02:00;2;Kärnten;6706392;1579536;5126856
2022-08-09T09:30:00+02:00;3;Niederösterreich;40093351;14530022;25563329
2022-08-09T09:30:00+02:00;4;Oberösterreich;24828664;6399669;18428995
2022-08-09T09:30:00+02:00;5;Salzburg;10778754;3137034;7641720
2022-08-09T09:30:00+02:00;6;Steiermark;21453483;6036792;15416691
2022-08-09T09:30:00+02:00;7;Tirol;9708489;3963655;5744834
2022-08-09T09:30:00+02:00;8;Vorarlberg;7148141;1582854;5565287
2022-08-09T09:30:00+02:00;9;Wien;67887487;60255662;7631825
2022-08-09T09:30:00+02:00;10;Österreich;194067808;99374266;94693542
2022-08-10T09:30:00+02:00;1;Burgenland;5467146;1892929;3574217
2022-08-10T09:30:00+02:00;2;Kärnten;6709528;1580572;5128956
2022-08-10T09:30:00+02:00;3;Niederösterreich;40100776;14532984;25567792
2022-08-10T09:30:00+02:00;4;Oberösterreich;24834405;6401475;18432930
2022-08-10T09:30:00+02:00;5;Salzburg;10780094;3138117;7641977
2022-08-10T09:30:00+02:00;6;Steiermark;21471878;6042765;15429113
2022-08-10T09:30:00+02:00;7;Tirol;9712234;3967400;5744834
2022-08-10T09:30:00+02:00;8;Vorarlberg;7149055;1583359;5565696
2022-08-10T09:30:00+02:00;9;Wien;67933060;60300938;7632122
2022-08-10T09:30:00+02:00;10;Österreich;194158176;99440539;94717637
2022-08-11T09:30:00+02:00;1;Burgenland;5469728;1895354;3574374
2022-08-11T09:30:00+02:00;2;Kärnten;6710491;1581529;5128962
2022-08-11T09:30:00+02:00;3;Niederösterreich;40106757;14537535;25569222
2022-08-11T09:30:00+02:00;4;Oberösterreich;24849502;6403236;18446266
2022-08-11T09:30:00+02:00;5;Salzburg;10781715;3139485;7642230
2022-08-11T09:30:00+02:00;6;Steiermark;21476881;6046800;15430081
2022-08-11T09:30:00+02:00;7;Tirol;9713552;3968718;5744834
2022-08-11T09:30:00+02:00;8;Vorarlberg;7150058;1583840;5566218
2022-08-11T09:30:00+02:00;9;Wien;67973695;60341223;7632472
2022-08-11T09:30:00+02:00;10;Österreich;194232379;99497720;94734659
2022-08-12T09:30:00+02:00;1;Burgenland;5472465;1897831;3574634
2022-08-12T09:30:00+02:00;2;Kärnten;6712921;1582345;5130576
2022-08-12T09:30:00+02:00;3;Niederösterreich;40111965;14541403;25570562
2022-08-12T09:30:00+02:00;4;Oberösterreich;24853490;6405562;18447928
2022-08-12T09:30:00+02:00;5;Salzburg;10783017;3140546;7642471
2022-08-12T09:30:00+02:00;6;Steiermark;21482418;6051406;15431012
2022-08-12T09:30:00+02:00;7;Tirol;9716103;3971269;5744834
2022-08-12T09:30:00+02:00;8;Vorarlberg;7151018;1584307;5566711
2022-08-12T09:30:00+02:00;9;Wien;68015353;60382541;7632812
2022-08-12T09:30:00+02:00;10;Österreich;194298750;99557210;94741540
2022-08-13T09:30:00+02:00;1;Burgenland;5474896;1900171;3574725
2022-08-13T09:30:00+02:00;2;Kärnten;6713538;1582962;5130576
2022-08-13T09:30:00+02:00;3;Niederösterreich;40117431;14545551;25571880
2022-08-13T09:30:00+02:00;4;Oberösterreich;24856828;6407511;18449317
2022-08-13T09:30:00+02:00;5;Salzburg;10784129;3141432;7642697
2022-08-13T09:30:00+02:00;6;Steiermark;21486967;6055103;15431864
2022-08-13T09:30:00+02:00;7;Tirol;9717862;3973028;5744834
2022-08-13T09:30:00+02:00;8;Vorarlberg;7151738;1584717;5567021
2022-08-13T09:30:00+02:00;9;Wien;68053838;60420712;7633126
2022-08-13T09:30:00+02:00;10;Österreich;194357227;99611187;94746040
2022-08-14T09:30:00+02:00;1;Burgenland;5477267;1902403;3574864
2022-08-14T09:30:00+02:00;2;Kärnten;6714077;1583498;5130579
2022-08-14T09:30:00+02:00;3;Niederösterreich;40121010;14548977;25572033
2022-08-14T09:30:00+02:00;4;Oberösterreich;24859077;6408878;18450199
2022-08-14T09:30:00+02:00;5;Salzburg;10785061;3142220;7642841
2022-08-14T09:30:00+02:00;6;Steiermark;21491452;6059160;15432292
2022-08-14T09:30:00+02:00;7;Tirol;9719418;3974584;5744834
2022-08-14T09:30:00+02:00;8;Vorarlberg;7152328;1585088;5567240
2022-08-14T09:30:00+02:00;9;Wien;68078931;60445475;7633456
2022-08-14T09:30:00+02:00;10;Österreich;194398621;99650283;94748338
2022-08-15T09:30:00+02:00;1;Burgenland;5478791;1903894;3574897
2022-08-15T09:30:00+02:00;2;Kärnten;6714315;1583736;5130579
2022-08-15T09:30:00+02:00;3;Niederösterreich;40123680;14551452;25572228
2022-08-15T09:30:00+02:00;4;Oberösterreich;24861205;6410091;18451114
2022-08-15T09:30:00+02:00;5;Salzburg;10785920;3142941;7642979
2022-08-15T09:30:00+02:00;6;Steiermark;21493246;6060703;15432543
2022-08-15T09:30:00+02:00;7;Tirol;9720433;3975599;5744834
2022-08-15T09:30:00+02:00;8;Vorarlberg;7152818;1585425;5567393
2022-08-15T09:30:00+02:00;9;Wien;68099495;60465712;7633783
2022-08-15T09:30:00+02:00;10;Österreich;194429903;99679553;94750350
2022-08-16T09:30:00+02:00;1;Burgenland;5480264;1905330;3574934
2022-08-16T09:30:00+02:00;2;Kärnten;6715526;1584779;5130747
2022-08-16T09:30:00+02:00;3;Niederösterreich;40127984;14554547;25573437
2022-08-16T09:30:00+02:00;4;Oberösterreich;24864806;6412154;18452652
2022-08-16T09:30:00+02:00;5;Salzburg;10786916;3143715;7643201
2022-08-16T09:30:00+02:00;6;Steiermark;21495175;6062143;15433032
2022-08-16T09:30:00+02:00;7;Tirol;9721700;3976866;5744834
2022-08-16T09:30:00+02:00;8;Vorarlberg;7153329;1585683;5567646
2022-08-16T09:30:00+02:00;9;Wien;68128010;60493857;7634153
2022-08-16T09:30:00+02:00;10;Österreich;194473710;99719074;94754636
2022-08-17T09:30:00+02:00;1;Burgenland;5484545;1907829;3576716
2022-08-17T09:30:00+02:00;2;Kärnten;6718862;1587022;5131840
2022-08-17T09:30:00+02:00;3;Niederösterreich;40135299;14558392;25576907
2022-08-17T09:30:00+02:00;4;Oberösterreich;24874151;6414207;18459944
2022-08-17T09:30:00+02:00;5;Salzburg;10794993;3145068;7649925
2022-08-17T09:30:00+02:00;6;Steiermark;21508792;6065218;15443574
2022-08-17T09:30:00+02:00;7;Tirol;9724392;3979558;5744834
2022-08-17T09:30:00+02:00;8;Vorarlberg;7154444;1586019;5568425
2022-08-17T09:30:00+02:00;9;Wien;68178379;60543783;7634596
2022-08-17T09:30:00+02:00;10;Österreich;194573857;99787096;94786761
2022-08-18T09:30:00+02:00;1;Burgenland;5488606;1911551;3577055
2022-08-18T09:30:00+02:00;2;Kärnten;6721224;1588700;5132524
2022-08-18T09:30:00+02:00;3;Niederösterreich;40140211;14562098;25578113
2022-08-18T09:30:00+02:00;4;Oberösterreich;24885204;6415858;18469346
2022-08-18T09:30:00+02:00;5;Salzburg;10796587;3146395;7650192
2022-08-18T09:30:00+02:00;6;Steiermark;21517391;6072680;15444711
2022-08-18T09:30:00+02:00;7;Tirol;9726506;3981672;5744834
2022-08-18T09:30:00+02:00;8;Vorarlberg;7155419;1586556;5568863
2022-08-18T09:30:00+02:00;9;Wien;68223259;60588335;7634924
2022-08-18T09:30:00+02:00;10;Österreich;194654407;99853845;94800562
2022-08-19T09:30:00+02:00;1;Burgenland;5491572;1913814;3577758
2022-08-19T09:30:00+02:00;2;Kärnten;6725025;1589580;5135445
2022-08-19T09:30:00+02:00;3;Niederösterreich;40144267;14565177;25579090
2022-08-19T09:30:00+02:00;4;Oberösterreich;24888722;6417454;18471268
2022-08-19T09:30:00+02:00;5;Salzburg;10797897;3147473;7650424
2022-08-19T09:30:00+02:00;6;Steiermark;21522572;6076805;15445767
2022-08-19T09:30:00+02:00;7;Tirol;9728204;3983370;5744834
2022-08-19T09:30:00+02:00;8;Vorarlberg;7156307;1587000;5569307
2022-08-19T09:30:00+02:00;9;Wien;68262725;60627553;7635172
2022-08-19T09:30:00+02:00;10;Österreich;194717291;99908226;94809065
2022-08-20T09:30:00+02:00;1;Burgenland;5496392;1916104;3580288
2022-08-20T09:30:00+02:00;2;Kärnten;6725664;1590206;5135458
2022-08-20T09:30:00+02:00;3;Niederösterreich;40148062;14568022;25580040
2022-08-20T09:30:00+02:00;4;Oberösterreich;24893026;6420254;18472772
2022-08-20T09:30:00+02:00;5;Salzburg;10799034;3148402;7650632
2022-08-20T09:30:00+02:00;6;Steiermark;21527554;6080858;15446696
2022-08-20T09:30:00+02:00;7;Tirol;9729961;3985127;5744834
2022-08-20T09:30:00+02:00;8;Vorarlberg;7157051;1587441;5569610
2022-08-20T09:30:00+02:00;9;Wien;68295069;60659574;7635495
2022-08-20T09:30:00+02:00;10;Österreich;194771813;99955988;94815825
2022-08-21T09:30:00+02:00;1;Burgenland;5498718;1918410;3580308
2022-08-21T09:30:00+02:00;2;Kärnten;6726181;1590723;5135458
2022-08-21T09:30:00+02:00;3;Niederösterreich;40152186;14571986;25580200
2022-08-21T09:30:00+02:00;4;Oberösterreich;24895370;6421660;18473710
2022-08-21T09:30:00+02:00;5;Salzburg;10800096;3149324;7650772
2022-08-21T09:30:00+02:00;6;Steiermark;21532279;6085164;15447115
2022-08-21T09:30:00+02:00;7;Tirol;9731457;3986623;5744834
2022-08-21T09:30:00+02:00;8;Vorarlberg;7157609;1587831;5569778
2022-08-21T09:30:00+02:00;9;Wien;68324436;60688676;7635760
2022-08-21T09:30:00+02:00;10;Österreich;194818332;100000397;94817935
2022-08-22T09:30:00+02:00;1;Burgenland;5500651;1920235;3580416
2022-08-22T09:30:00+02:00;2;Kärnten;6727095;1591637;5135458
2022-08-22T09:30:00+02:00;3;Niederösterreich;40154935;14574530;25580405
2022-08-22T09:30:00+02:00;4;Oberösterreich;24898338;6423140;18475198
2022-08-22T09:30:00+02:00;5;Salzburg;10800980;3149993;7650987
2022-08-22T09:30:00+02:00;6;Steiermark;21534576;6087060;15447516
2022-08-22T09:30:00+02:00;7;Tirol;9732492;3987658;5744834
2022-08-22T09:30:00+02:00;8;Vorarlberg;7158120;1588185;5569935
2022-08-22T09:30:00+02:00;9;Wien;68349784;60713685;7636099
2022-08-22T09:30:00+02:00;10;Österreich;194856971;100036123;94820848
2022-08-23T09:30:00+02:00;1;Burgenland;5503731;1922856;3580875
2022-08-23T09:30:00+02:00;2;Kärnten;6729633;1593381;5136252
2022-08-23T09:30:00+02:00;3;Niederösterreich;40160381;14578267;25582114
2022-08-23T09:30:00+02:00;4;Oberösterreich;24906836;6425288;18481548
2022-08-23T09:30:00+02:00;5;Salzburg;10808801;3151331;7657470
2022-08-23T09:30:00+02:00;6;Steiermark;21538931;6089827;15449104
2022-08-23T09:30:00+02:00;7;Tirol;9734873;3990039;5744834
2022-08-23T09:30:00+02:00;8;Vorarlberg;7159086;1588532;5570554
2022-08-23T09:30:00+02:00;9;Wien;68398000;60761566;7636434
2022-08-23T09:30:00+02:00;10;Österreich;194940272;100101087;94839185
2022-08-24T09:30:00+02:00;1;Burgenland;5507033;1925969;3581064
2022-08-24T09:30:00+02:00;2;Kärnten;6731531;1594253;5137278
2022-08-24T09:30:00+02:00;3;Niederösterreich;40166179;14581889;25584290
2022-08-24T09:30:00+02:00;4;Oberösterreich;24932796;6427014;18505782
2022-08-24T09:30:00+02:00;5;Salzburg;10810268;3152527;7657741
2022-08-24T09:30:00+02:00;6;Steiermark;21559360;6095578;15463782
2022-08-24T09:30:00+02:00;7;Tirol;9736837;3992003;5744834
2022-08-24T09:30:00+02:00;8;Vorarlberg;7160020;1589042;5570978
2022-08-24T09:30:00+02:00;9;Wien;68443284;60806601;7636683
2022-08-24T09:30:00+02:00;10;Österreich;195047308;100164876;94882432
2022-08-25T09:30:00+02:00;1;Burgenland;5510520;1928374;3582146
2022-08-25T09:30:00+02:00;2;Kärnten;6732884;1595606;5137278
2022-08-25T09:30:00+02:00;3;Niederösterreich;40174347;14585545;25588802
2022-08-25T09:30:00+02:00;4;Oberösterreich;24948025;6429017;18519008
2022-08-25T09:30:00+02:00;5;Salzburg;10811497;3153469;7658028
2022-08-25T09:30:00+02:00;6;Steiermark;21565181;6100260;15464921
2022-08-25T09:30:00+02:00;7;Tirol;9738747;3993913;5744834
2022-08-25T09:30:00+02:00;8;Vorarlberg;7160835;1589439;5571396
2022-08-25T09:30:00+02:00;9;Wien;68483331;60846386;7636945
2022-08-25T09:30:00+02:00;10;Österreich;195125367;100222009;94903358
2022-08-26T09:30:00+02:00;1;Burgenland;5513239;1930827;3582412
2022-08-26T09:30:00+02:00;2;Kärnten;6735050;1596350;5138700
2022-08-26T09:30:00+02:00;3;Niederösterreich;40178873;14588447;25590426
2022-08-26T09:30:00+02:00;4;Oberösterreich;24952740;6431691;18521049
2022-08-26T09:30:00+02:00;5;Salzburg;10812811;3154513;7658298
2022-08-26T09:30:00+02:00;6;Steiermark;21570819;6104808;15466011
2022-08-26T09:30:00+02:00;7;Tirol;9740382;3995548;5744834
2022-08-26T09:30:00+02:00;8;Vorarlberg;7161617;1589837;5571780
2022-08-26T09:30:00+02:00;9;Wien;68521657;60884436;7637221
2022-08-26T09:30:00+02:00;10;Österreich;195187188;100276457;94910731
2022-08-27T09:30:00+02:00;1;Burgenland;5516401;1933199;3583202
2022-08-27T09:30:00+02:00;2;Kärnten;6735633;1596922;5138711
2022-08-27T09:30:00+02:00;3;Niederösterreich;40184297;14592209;25592088
2022-08-27T09:30:00+02:00;4;Oberösterreich;24956520;6433715;18522805
2022-08-27T09:30:00+02:00;5;Salzburg;10813884;3155331;7658553
2022-08-27T09:30:00+02:00;6;Steiermark;21575651;6108659;15466992
2022-08-27T09:30:00+02:00;7;Tirol;9741999;3997165;5744834
2022-08-27T09:30:00+02:00;8;Vorarlberg;7162391;1590204;5572187
2022-08-27T09:30:00+02:00;9;Wien;68557784;60920239;7637545
